case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0185,RES,0.1865,0.0,3,1035,0,0,0,,3,0,0,0.0,37,0,0,0.0,14,0,0,0.0,9,0,0,0.0,13,0,0,0.0,70,3,2,0.0429,0,0,0,,123,47,0,0.3821,63,0
RES0186,RES,0.235,0.027,2,1034,1,0,0,0.0,5,0,0,0.0,36,1,0,0.0278,18,0,0,0.0,14,1,0,0.0714,17,1,0,0.0588,55,1,0,0.0182,0,0,0,,124,51,0,0.4113,74,2
RES0187,RES,0.256,0.037,2,1285,0,0,0,,3,0,0,0.0,41,3,0,0.0732,22,0,0,0.0,15,0,3,0.0,23,0,0,0.0,63,2,0,0.0317,0,0,0,,157,56,0,0.3567,81,3
RES0188,RES,0.2293,0.0278,3,942,1,0,0,0.0,3,0,0,0.0,15,0,0,0.0,7,0,0,0.0,10,1,3,0.1,12,0,0,0.0,54,2,0,0.037,0,0,0,,111,44,0,0.3964,36,1
RES0189,RES,0.118,0.0263,4,1415,4,0,0,0.0,11,0,0,0.0,69,3,0,0.0435,20,0,0,0.0,10,0,0,0.0,16,1,0,0.0625,47,4,0,0.0851,0,0,0,,136,65,0,0.4779,114,3
RES0190,RES,0.211,0.0,8,1275,5,0,0,0.0,1,0,0,0.0,51,0,0,0.0,27,0,0,0.0,7,0,1,0.0,12,0,0,0.0,57,8,2,0.1404,0,0,0,,125,53,0,0.424,91,0
RES0191,RES,0.1856,0.0192,3,916,0,0,0,,7,0,0,0.0,29,1,0,0.0345,12,0,0,0.0,4,0,0,0.0,6,0,0,0.0,58,3,2,0.0517,0,0,0,,83,42,0,0.506,52,1
RES0192,RES,0.1717,0.0114,1,1293,0,0,0,,6,1,0,0.1667,48,0,0,0.0,21,0,0,0.0,13,0,1,0.0,11,0,0,0.0,48,1,1,0.0208,0,0,0,,166,50,0,0.3012,88,1
RES0193,RES,0.1963,0.058,1,1421,3,1,0,0.3333,11,0,0,0.0,38,2,0,0.0526,8,1,0,0.125,9,0,2,0.0,12,0,0,0.0,38,0,0,0.0,0,0,0,,179,45,0,0.2514,69,4
RES0194,RES,0.1924,0.0405,2,1367,2,0,0,0.0,6,0,0,0.0,40,1,0,0.025,17,2,0,0.1176,9,0,2,0.0,16,0,0,0.0,46,2,0,0.0435,0,0,0,,170,59,0,0.3471,74,3
RES0195,RES,0.1716,0.0108,0,1329,2,0,0,0.0,5,0,0,0.0,50,1,0,0.02,23,0,0,0.0,13,0,3,0.0,18,0,0,0.0,37,0,0,0.0,0,0,0,,163,61,0,0.3742,93,1
RES0196,RES,0.1964,0.04,2,932,3,0,0,0.0,5,0,0,0.0,21,0,0,0.0,24,1,0,0.0417,22,2,5,0.0909,12,0,0,0.0,28,0,1,0.0,0,0,0,,101,39,0,0.3861,75,3
RES0197,RES,0.2689,0.1333,7,952,4,3,0,0.75,5,0,0,0.0,21,2,0,0.0952,7,0,0,0.0,8,1,0,0.125,10,0,0,0.0,35,3,0,0.0857,0,0,0,,108,44,0,0.4074,45,6
RES0198,RES,0.2031,0.0816,3,847,3,0,0,0.0,3,0,0,0.0,19,1,0,0.0526,18,2,0,0.1111,6,1,1,0.1667,13,0,0,0.0,44,2,0,0.0455,0,0,0,,104,43,0,0.4135,49,4
RES0199,RES,0.2078,0.037,4,1126,4,0,0,0.0,1,0,0,0.0,42,1,0,0.0238,16,1,0,0.0625,18,1,1,0.0556,18,0,0,0.0,68,3,2,0.0441,0,0,0,,122,51,0,0.418,81,3
RES0200,RES,0.2374,0.0282,9,1331,4,0,0,0.0,10,0,0,0.0,30,2,0,0.0667,13,0,0,0.0,14,0,1,0.0,23,0,0,0.0,52,9,5,0.1731,0,0,0,,138,52,0,0.3768,71,2
RES0201,RES,0.1992,0.0,1,1034,0,0,0,,3,0,0,0.0,17,0,0,0.0,16,0,0,0.0,10,0,0,0.0,15,0,0,0.0,34,1,0,0.0294,0,0,0,,102,56,0,0.549,46,0
RES0202,RES,0.1886,0.0278,9,1495,0,0,0,,3,0,0,0.0,42,0,0,0.0,15,0,0,0.0,12,2,1,0.1667,23,5,0,0.2174,62,7,0,0.1129,0,0,0,,202,86,0,0.4257,72,2
RES0203,RES,0.1505,0.0323,2,910,0,0,0,,2,0,0,0.0,15,1,0,0.0667,9,0,0,0.0,5,0,0,0.0,13,0,0,0.0,44,2,0,0.0455,0,0,0,,87,43,0,0.4943,31,1
RES0204,RES,0.1357,0.0208,1,973,0,0,0,,2,0,0,0.0,22,1,0,0.0455,15,0,0,0.0,9,0,0,0.0,9,0,0,0.0,46,1,0,0.0217,0,0,0,,107,42,0,0.3925,48,1
